"","date","value"
"548",2015-12-04,3874.131644
"549",2015-12-05,3874.131644
"550",2015-12-06,3874.131644
"551",2015-12-07,3875.805433
"552",2015-12-08,3875.775053
"553",2015-12-09,3887.185231
"554",2015-12-10,3878.659812
"555",2015-12-11,3877.017052
"556",2015-12-12,3877.017052
"557",2015-12-13,3877.017052
"558",2015-12-14,3871.939878
"559",2015-12-15,3860.952564
"560",2015-12-16,3858.583041
"561",2015-12-17,3872.666186
"562",2015-12-18,3868.624017
"563",2015-12-19,3868.624017
"564",2015-12-20,3868.624017
"565",2015-12-21,3866.607649
"566",2015-12-22,3872.638997
"567",2015-12-23,3885.252812
"568",2015-12-24,3888.184974
"569",2015-12-25,3888.184974
"570",2015-12-26,3888.184974
"571",2015-12-27,3888.184974
"572",2015-12-28,3897.375444
"573",2015-12-29,3903.387431
"574",2015-12-30,3900.594941
"575",2015-12-31,3903.536544
"576",2016-01-01,3903.536544
"577",2016-01-02,3903.536544
"578",2016-01-03,3903.536544
"579",2016-01-04,3909.808346
"580",2016-01-05,3930.837568
"581",2016-01-06,3943.558013
"582",2016-01-07,3931.082779
"583",2016-01-08,3924.073365
"584",2016-01-09,3924.073365
"585",2016-01-10,3924.073365
"586",2016-01-11,3928.88397
"587",2016-01-12,3934.086968
"588",2016-01-13,3941.007922
"589",2016-01-14,3936.834031
"590",2016-01-15,3936.038284
"591",2016-01-16,3936.038284
"592",2016-01-17,3936.038284
"593",2016-01-18,3944.87988
"594",2016-01-19,3933.834986
"595",2016-01-20,3918.634489
"596",2016-01-21,3934.185105
"597",2016-01-22,3939.165849
"598",2016-01-23,3939.165849
"599",2016-01-24,3939.165849
"600",2016-01-25,3943.747195
"601",2016-01-26,3959.000649
"602",2016-01-27,3946.921604
"603",2016-01-28,3967.480159
"604",2016-01-29,3978.159969
"605",2016-01-30,3978.159969
"606",2016-01-31,3978.159969
"607",2016-02-01,4006.06183
"608",2016-02-02,3977.105373
"609",2016-02-03,3992.387066
"610",2016-02-04,3966.715224
"611",2016-02-05,3992.780468
"612",2016-02-06,3992.780468
"613",2016-02-07,3992.780468
"614",2016-02-08,3992.780468
"615",2016-02-09,3992.780468
"616",2016-02-10,4008.319013
"617",2016-02-11,4007.055507
"618",2016-02-12,4038.281686
"619",2016-02-13,4038.281686
"620",2016-02-14,4038.281686
"621",2016-02-15,4046.516082
"622",2016-02-16,4044.555861
"623",2016-02-17,4047.183055
"624",2016-02-18,4031.093587
"625",2016-02-19,4035.863357
"626",2016-02-20,4035.863357
"627",2016-02-21,4035.863357
"628",2016-02-22,4054.441435
"629",2016-02-23,4055.309808
"630",2016-02-24,4067.95598
"631",2016-02-25,4065.346342
"632",2016-02-26,4064.748226
"633",2016-02-27,4064.748226
"634",2016-02-28,4064.748226
"635",2016-02-29,4068.08635
"636",2016-03-01,4083.371108
"637",2016-03-02,4100.046258
"638",2016-03-03,4154.861076
"639",2016-03-04,4192.704416
"640",2016-03-05,4192.704416
"641",2016-03-06,4192.704416
"642",2016-03-07,4158.47917
"643",2016-03-08,4196.052778
"644",2016-03-09,4221.796918
"645",2016-03-10,4240.762566
"646",2016-03-11,4272.688228
"647",2016-03-12,4272.688228
"648",2016-03-13,4272.688228
"649",2016-03-14,4245.358682
"650",2016-03-15,4185.125726
"651",2016-03-16,4187.534961
"652",2016-03-17,4284.035326
"653",2016-03-18,4305.219942
"654",2016-03-19,4305.219942
"655",2016-03-20,4305.219942
"656",2016-03-21,4322.249974
"657",2016-03-22,4366.567681
"658",2016-03-23,4312.043851
"659",2016-03-24,4281.806874
"660",2016-03-25,4281.806874
"661",2016-03-26,4281.806874
"662",2016-03-27,4281.806874
"663",2016-03-28,4324.3931
"664",2016-03-29,4338.863
"665",2016-03-30,4312.50464
"666",2016-03-31,4284.14569
"667",2016-04-01,4305.800772
"668",2016-04-02,4305.800772
"669",2016-04-03,4305.800772
"670",2016-04-04,4271.677771
"671",2016-04-05,4275.826547
"672",2016-04-06,4263.65693
"673",2016-04-07,4263.215944
"674",2016-04-08,4303.599655
"675",2016-04-09,4303.599655
"676",2016-04-10,4303.599655
"677",2016-04-11,4325.614984
"678",2016-04-12,4337.150448
"679",2016-04-13,4380.411575
"680",2016-04-14,4379.208941
"681",2016-04-15,4395.650454
"682",2016-04-16,4395.650454
"683",2016-04-17,4395.650454
"684",2016-04-18,4413.515641
"685",2016-04-19,4386.005649
"686",2016-04-20,4373.585499
"687",2016-04-21,4373.585499
"688",2016-04-22,4366.138698
"689",2016-04-23,4366.138698
"690",2016-04-24,4366.138698
"691",2016-04-25,4378.084492
"692",2016-04-26,4383.64241
"693",2016-04-27,4415.477905
"694",2016-04-28,4406.01896
"695",2016-04-29,4452.352536
"696",2016-04-30,4452.352536
"697",2016-05-01,4452.352536
"698",2016-05-02,4449.531478
"699",2016-05-03,4447.316852
"700",2016-05-04,4448.903455
"701",2016-05-05,4470.74417
"702",2016-05-06,4462.842167
"703",2016-05-07,4462.842167
"704",2016-05-08,4462.842167
"705",2016-05-09,4450.502807
"706",2016-05-10,4487.419782
