Date,Open,High,Low,Close,Adj Close,Volume
2020-11-12,1869,1878.5,1866.59997558594,1872.59997558594,1872.59997558594,220
2020-11-13,1877,1890.09997558594,1876.80004882812,1885.69995117188,1885.69995117188,240
2020-11-16,1874.59997558594,1887.30004882812,1871,1887.30004882812,1887.30004882812,6
2020-11-17,1888.40002441406,1888.40002441406,1884.5,1884.5,1884.5,59
2020-11-18,1873.5,1873.5,1873.5,1873.5,1873.5,152
2020-11-19,1865.80004882812,1865.80004882812,1856,1861.09997558594,1861.09997558594,59
2020-11-20,1871.19995117188,1872.59997558594,1871.19995117188,1872.59997558594,1872.59997558594,1900
2020-11-23,1834.80004882812,1837.80004882812,1829.19995117188,1837.80004882812,1837.80004882812,843
2020-11-24,1829.30004882812,1829.30004882812,1799.30004882812,1804.80004882812,1804.80004882812,1041
2020-11-25,1801.40002441406,1805.69995117188,1801.40002441406,1805.69995117188,1805.69995117188,205754
2020-11-27,1806.09997558594,1817,1770.69995117188,1781.90002441406,1781.90002441406,71804
2020-11-30,1785,1787.19995117188,1762.30004882812,1775.69995117188,1775.69995117188,3145
2020-12-01,1775,1815.90002441406,1774.90002441406,1814.09997558594,1814.09997558594,1859
2020-12-02,1811.30004882812,1830,1807.80004882812,1825.69995117188,1825.69995117188,771
2020-12-03,1829.19995117188,1842,1825.30004882812,1836.80004882812,1836.80004882812,1765
2020-12-04,1840.69995117188,1847.59997558594,1828.19995117188,1835.90002441406,1835.90002441406,1213
2020-12-07,1836.5,1866.90002441406,1820.80004882812,1861.80004882812,1861.80004882812,1427
2020-12-08,1863,1875.80004882812,1861.80004882812,1870.80004882812,1870.80004882812,121
2020-12-09,1867.09997558594,1867.09997558594,1827,1834.59997558594,1834.59997558594,215
2020-12-10,1833.19995117188,1849.09997558594,1828,1833.59997558594,1833.59997558594,177
2020-12-11,1838.5,1846,1829.09997558594,1839.80004882812,1839.80004882812,109
2020-12-14,1835.5,1835.69995117188,1822.69995117188,1828.69995117188,1828.69995117188,258
2020-12-15,1833.5,1853.59997558594,1833.19995117188,1852.30004882812,1852.30004882812,961
2020-12-16,1856.5,1864.69995117188,1850.5,1856.09997558594,1856.09997558594,1090
2020-12-17,1874.19995117188,1896.19995117188,1874.19995117188,1887.19995117188,1887.19995117188,414
2020-12-18,1882.40002441406,1889.5,1882.30004882812,1885.69995117188,1885.69995117188,276
2020-12-21,1884.80004882812,1908,1869.09997558594,1879.19995117188,1879.19995117188,136
2020-12-22,1882.19995117188,1882.19995117188,1861,1866.59997558594,1866.59997558594,233
2020-12-23,1867,1878.80004882812,1864.5,1874.69995117188,1874.69995117188,82
2020-12-24,1877.30004882812,1879.90002441406,1875.69995117188,1879.90002441406,1879.90002441406,46
2020-12-28,1895.5,1895.80004882812,1873.69995117188,1877.19995117188,1877.19995117188,75
2020-12-29,1881.30004882812,1881.30004882812,1879.69995117188,1879.69995117188,1879.69995117188,343
2020-12-30,1879.90002441406,1895.80004882812,1877.30004882812,1891,1891,444
2020-12-31,1897,1901.30004882812,1892.69995117188,1893.09997558594,1893.09997558594,127
2021-01-04,1912.19995117188,1945.09997558594,1912.19995117188,1944.69995117188,1944.69995117188,154
2021-01-05,1941.69995117188,1952.69995117188,1941.30004882812,1952.69995117188,1952.69995117188,113
2021-01-06,1952,1959.90002441406,1901.5,1906.90002441406,1906.90002441406,331
2021-01-07,1922.59997558594,1926.69995117188,1912,1912.30004882812,1912.30004882812,122
2021-01-08,1908,1908,1834.09997558594,1834.09997558594,1834.09997558594,60
2021-01-11,1826.5,1849.59997558594,1826.5,1849.59997558594,1849.59997558594,20
2021-01-12,1849,1859.69995117188,1839.40002441406,1842.90002441406,1842.90002441406,176
2021-01-13,1858,1858.59997558594,1853.59997558594,1853.59997558594,1853.59997558594,189
2021-01-14,1836.69995117188,1850.69995117188,1836.69995117188,1850.30004882812,1850.30004882812,149
2021-01-15,1829.40002441406,1829.40002441406,1825,1829.30004882812,1829.30004882812,31
2021-01-19,1802,1842.90002441406,1802,1839.5,1839.5,13
2021-01-20,1847.80004882812,1866.59997558594,1844.40002441406,1865.90002441406,1865.90002441406,16
2021-01-21,1865.30004882812,1868,1865.30004882812,1865.30004882812,1865.30004882812,6
2021-01-22,1854.90002441406,1855.69995117188,1852.69995117188,1855.69995117188,1855.69995117188,8
2021-01-25,1864.69995117188,1864.69995117188,1851.80004882812,1854.90002441406,1854.90002441406,26
2021-01-26,1855.80004882812,1855.80004882812,1850.69995117188,1850.69995117188,1850.69995117188,59
2021-01-27,1844.90002441406,1844.90002441406,1844.90002441406,1844.90002441406,1844.90002441406,195540
2021-01-28,1843.40002441406,1862.90002441406,1831.5,1837.90002441406,1837.90002441406,27283
2021-01-29,1842,1876,1838.69995117188,1847.30004882812,1847.30004882812,1634
2021-02-01,1866.59997558594,1871.90002441406,1850,1860.80004882812,1860.80004882812,1494
2021-02-02,1859.59997558594,1861.30004882812,1827.59997558594,1830.5,1830.5,1293
2021-02-03,1834.80004882812,1842.40002441406,1829.80004882812,1832.19995117188,1832.19995117188,1195
2021-02-04,1832.19995117188,1832.19995117188,1782.80004882812,1788.90002441406,1788.90002441406,2375
2021-02-05,1794.30004882812,1813.5,1790.90002441406,1810.90002441406,1810.90002441406,1278
2021-02-08,1816.30004882812,1836.69995117188,1809,1831.90002441406,1831.90002441406,254
2021-02-09,1841.90002441406,1843.30004882812,1830.69995117188,1835.30004882812,1835.30004882812,184
2021-02-10,1842.59997558594,1851.09997558594,1837,1840.59997558594,1840.59997558594,543
2021-02-11,1840.5,1845,1820.90002441406,1824.90002441406,1824.90002441406,602
2021-02-12,1825,1827.5,1809.19995117188,1821.59997558594,1821.59997558594,259
2021-02-16,1820.90002441406,1823.40002441406,1787.30004882812,1797.19995117188,1797.19995117188,1141
2021-02-17,1785.80004882812,1789.69995117188,1768.80004882812,1771.09997558594,1771.09997558594,614
2021-02-18,1776.09997558594,1784.59997558594,1766,1773.40002441406,1773.40002441406,587
2021-02-19,1764.30004882812,1787.59997558594,1764.30004882812,1775.80004882812,1775.80004882812,118
2021-02-22,1784,1807.80004882812,1784,1806.69995117188,1806.69995117188,165
2021-02-23,1809.59997558594,1811.30004882812,1796.40002441406,1804.40002441406,1804.40002441406,569
2021-02-24,1805.80004882812,1805.80004882812,1796.40002441406,1796.40002441406,1796.40002441406,1500
2021-02-25,1801.5,1802,1766.69995117188,1774.40002441406,1774.40002441406,1049
2021-02-26,1768.09997558594,1768.19995117188,1718.80004882812,1728.09997558594,1728.09997558594,1593
2021-03-01,1737.09997558594,1747,1720.30004882812,1722.5,1722.5,407
2021-03-02,1709.40002441406,1733.09997558594,1708.69995117188,1733.09997558594,1733.09997558594,867
2021-03-03,1730,1732.40002441406,1703.5,1715.30004882812,1715.30004882812,501
2021-03-04,1706.5,1717.40002441406,1700.19995117188,1700.19995117188,1700.19995117188,521
2021-03-05,1690.59997558594,1701,1685,1698,1698,302
2021-03-08,1704.69995117188,1705.40002441406,1673.69995117188,1677.69995117188,1677.69995117188,1290
2021-03-09,1686.19995117188,1717.5,1685.19995117188,1716.59997558594,1716.59997558594,335
2021-03-10,1713.59997558594,1722.90002441406,1711,1721.5,1721.5,412
2021-03-11,1725.59997558594,1737.5,1720.19995117188,1722.30004882812,1722.30004882812,18
2021-03-12,1715.90002441406,1722.5,1699,1719.5,1719.5,80
2021-03-15,1729.5,1731.90002441406,1722.80004882812,1728.90002441406,1728.90002441406,147
2021-03-16,1732.30004882812,1733.90002441406,1726,1730.59997558594,1730.59997558594,729
2021-03-17,1735.30004882812,1750.09997558594,1725.59997558594,1726.80004882812,1726.80004882812,488
2021-03-18,1745.80004882812,1750.30004882812,1721.80004882812,1732.19995117188,1732.19995117188,138
2021-03-19,1742.19995117188,1742.19995117188,1733.59997558594,1741.40002441406,1741.40002441406,13
2021-03-22,1737.80004882812,1737.80004882812,1737.80004882812,1737.80004882812,1737.80004882812,51
2021-03-23,1724.69995117188,1724.69995117188,1724.69995117188,1724.69995117188,1724.69995117188,6
2021-03-24,1727.5,1732.90002441406,1727.5,1732.90002441406,1732.90002441406,26
2021-03-25,1732.69995117188,1733.19995117188,1724.5,1724.90002441406,1724.90002441406,15
2021-03-26,1721.30004882812,1732.19995117188,1721.30004882812,1732.19995117188,1732.19995117188,33
2021-03-29,1712.09997558594,1712.09997558594,1712.09997558594,1712.09997558594,1712.09997558594,135457
2021-03-30,1711,1712.59997558594,1676.5,1683.90002441406,1683.90002441406,25316
2021-03-31,1683.69995117188,1713.80004882812,1676.5,1713.80004882812,1713.80004882812,762
2021-04-01,1706.80004882812,1728.80004882812,1706.40002441406,1726.5,1726.5,720
2021-04-05,1727.90002441406,1729.69995117188,1721.90002441406,1727,1727,275
2021-04-06,1726.90002441406,1744.80004882812,1726.90002441406,1741.5,1741.5,890
2021-04-07,1742.69995117188,1742.69995117188,1733.69995117188,1740.09997558594,1740.09997558594,557
2021-04-08,1736,1758,1734.59997558594,1756.80004882812,1756.80004882812,1298
2021-04-09,1750.80004882812,1750.80004882812,1733.30004882812,1743.30004882812,1743.30004882812,484
2021-04-12,1740.80004882812,1740.80004882812,1726.69995117188,1731.19995117188,1731.19995117188,40
2021-04-13,1733.80004882812,1746.90002441406,1722.09997558594,1746.19995117188,1746.19995117188,367
2021-04-14,1741.30004882812,1745.90002441406,1732.69995117188,1734.90002441406,1734.90002441406,1037
2021-04-15,1740.09997558594,1767.90002441406,1740.09997558594,1765.40002441406,1765.40002441406,368
2021-04-16,1770.40002441406,1779.5,1770.09997558594,1779,1779,625
2021-04-19,1782.09997558594,1788.5,1769.40002441406,1769.40002441406,1769.40002441406,144
2021-04-20,1769.30004882812,1777.30004882812,1765.5,1777.30004882812,1777.30004882812,1464
2021-04-21,1783,1794.09997558594,1777.69995117188,1792.30004882812,1792.30004882812,250
2021-04-22,1794.19995117188,1794.19995117188,1779.5,1781.19995117188,1781.19995117188,159
2021-04-23,1786.09997558594,1794.5,1772,1777,1777,332
2021-04-26,1778,1779.69995117188,1770.80004882812,1779.19995117188,1779.19995117188,549
2021-04-27,1780,1782,1777.69995117188,1778,1778,117
2021-04-28,1768.19995117188,1774,1764.59997558594,1773.19995117188,1773.19995117188,756
2021-04-29,1781,1789,1758.59997558594,1768.09997558594,1768.09997558594,196
2021-04-30,1771.80004882812,1771.80004882812,1763.90002441406,1767.30004882812,1767.30004882812,18
2021-05-03,1788.5,1793,1788.5,1791.40002441406,1791.40002441406,18
2021-05-04,1788.19995117188,1788.5,1774.80004882812,1775.80004882812,1775.80004882812,182
2021-05-05,1781.5,1784.09997558594,1779.19995117188,1784.09997558594,1784.09997558594,57
2021-05-06,1788.90002441406,1815.5,1787.59997558594,1815.5,1815.5,13
2021-05-07,1842.90002441406,1842.90002441406,1831.09997558594,1831.09997558594,1831.09997558594,2
2021-05-10,1835.59997558594,1845.59997558594,1835.40002441406,1837.5,1837.5,13
2021-05-11,1837.19995117188,1838.09997558594,1831.59997558594,1835.90002441406,1835.90002441406,420
2021-05-12,1825.19995117188,1825.19995117188,1821.69995117188,1822.59997558594,1822.59997558594,3
2021-05-13,1814.69995117188,1826.80004882812,1814.09997558594,1823.80004882812,1823.80004882812,100
2021-05-14,1824.5,1842.90002441406,1824.5,1837.90002441406,1837.90002441406,41
2021-05-17,1849.90002441406,1867.5,1847.19995117188,1867.5,1867.5,13
2021-05-18,1870.5,1870.5,1867.80004882812,1867.80004882812,1867.80004882812,3
2021-05-19,1866.40002441406,1884.90002441406,1863.59997558594,1881.30004882812,1881.30004882812,348
2021-05-20,1865.5,1885,1864.80004882812,1881.80004882812,1881.80004882812,85
2021-05-21,1872.09997558594,1876.69995117188,1872.09997558594,1876.69995117188,1876.69995117188,5
2021-05-24,1882.09997558594,1884.59997558594,1882.09997558594,1884.59997558594,1884.59997558594,39
2021-05-25,1882.5,1898.09997558594,1882.5,1898.09997558594,1898.09997558594,56
2021-05-26,1901.30004882812,1901.30004882812,1901.30004882812,1901.30004882812,1901.30004882812,170526
2021-05-27,1896.80004882812,1903.90002441406,1888.19995117188,1895.69995117188,1895.69995117188,35794
2021-05-28,1897.5,1905.40002441406,1881.90002441406,1902.5,1902.5,2415
2021-06-01,1905.09997558594,1916.19995117188,1892.80004882812,1902.90002441406,1902.90002441406,640
2021-06-02,1899.19995117188,1908.80004882812,1896,1907.5,1907.5,1267
2021-06-03,1908.80004882812,1908.80004882812,1865,1871.19995117188,1871.19995117188,1021
2021-06-04,1869.30004882812,1895.5,1854,1889.80004882812,1889.80004882812,367
2021-06-07,1890.5,1899.69995117188,1883.19995117188,1896.80004882812,1896.80004882812,87
2021-06-08,1896.5,1902.90002441406,1890,1892.19995117188,1892.19995117188,930
2021-06-09,1894.90002441406,1897.69995117188,1889.19995117188,1893.19995117188,1893.19995117188,148
2021-06-10,1887.69995117188,1899.80004882812,1871.5,1894.19995117188,1894.19995117188,186
2021-06-11,1900.90002441406,1902.30004882812,1875.19995117188,1877.40002441406,1877.40002441406,349
2021-06-14,1866.19995117188,1866.59997558594,1846.5,1864,1864,41
2021-06-15,1866.40002441406,1867.19995117188,1854.40002441406,1854.5,1854.5,78
2021-06-16,1859.40002441406,1860.09997558594,1809.19995117188,1859.5,1859.5,117
2021-06-17,1811.80004882812,1823.30004882812,1769.59997558594,1773.80004882812,1773.80004882812,1135
2021-06-18,1775.69995117188,1792.40002441406,1767.90002441406,1767.90002441406,1767.90002441406,354
2021-06-21,1768.80004882812,1785.19995117188,1766.80004882812,1781.80004882812,1781.80004882812,38
2021-06-22,1783.40002441406,1786.90002441406,1775.90002441406,1776.30004882812,1776.30004882812,101
2021-06-23,1780.69995117188,1793.19995117188,1780.59997558594,1782.30004882812,1782.30004882812,136
2021-06-24,1778.90002441406,1786.40002441406,1775.59997558594,1775.59997558594,1775.59997558594,78
2021-06-25,1777.69995117188,1788,1775.19995117188,1776.59997558594,1776.59997558594,35
2021-06-28,1779.59997558594,1779.59997558594,1779.59997558594,1779.59997558594,1779.59997558594,888
2021-06-29,1776.80004882812,1777.09997558594,1752.09997558594,1762.80004882812,1762.80004882812,419
2021-06-30,1761.09997558594,1770.80004882812,1759.19995117188,1770.80004882812,1770.80004882812,51
2021-07-01,1775.69995117188,1781.19995117188,1768.80004882812,1775.90002441406,1775.90002441406,44
2021-07-02,1778.69995117188,1787.90002441406,1778.30004882812,1782.59997558594,1782.59997558594,23
2021-07-06,1786.69995117188,1809.80004882812,1786.69995117188,1793.5,1793.5,332
2021-07-07,1798.69995117188,1808.40002441406,1797.19995117188,1801.5,1801.5,244
2021-07-08,1797,1818.5,1797,1799.59997558594,1799.59997558594,148
2021-07-09,1803.59997558594,1810.09997558594,1798.80004882812,1810,1810,218
2021-07-12,1802.59997558594,1805.5,1799.5,1805.5,1805.5,147
2021-07-13,1808.09997558594,1812,1800.59997558594,1809.40002441406,1809.40002441406,78
2021-07-14,1813.09997558594,1829,1813.09997558594,1824.30004882812,1824.30004882812,707
2021-07-15,1831.59997558594,1833,1823.40002441406,1828.40002441406,1828.40002441406,99
2021-07-16,1830.09997558594,1831.40002441406,1814.5,1814.5,1814.5,78
2021-07-19,1803.30004882812,1813.40002441406,1803.30004882812,1808.69995117188,1808.69995117188,33
2021-07-20,1812.90002441406,1824,1810.90002441406,1810.90002441406,1810.90002441406,128
2021-07-21,1807,1807,1800,1802.90002441406,1802.90002441406,135
2021-07-22,1793.59997558594,1805,1793.59997558594,1805,1805,2
2021-07-23,1800,1801.40002441406,1800,1801.40002441406,1801.40002441406,1
2021-07-26,1802.5,1802.5,1797.19995117188,1798.69995117188,1798.69995117188,17
2021-07-27,1803.69995117188,1803.69995117188,1799.5,1799.5,1799.5,1
2021-07-28,1799.5,1799.5,1799.5,1799.5,1799.5,209783
2021-07-29,1806.59997558594,1832.59997558594,1806.09997558594,1831.19995117188,1831.19995117188,30496
2021-07-30,1828,1830.5,1808.90002441406,1812.59997558594,1812.59997558594,3100
2021-08-02,1812.40002441406,1818.69995117188,1804.80004882812,1818.09997558594,1818.09997558594,1334
2021-08-03,1812.30004882812,1813.5,1806,1810.09997558594,1810.09997558594,3341
2021-08-04,1809.30004882812,1831.30004882812,1806.30004882812,1810.5,1810.5,2860
2021-08-05,1810.80004882812,1813.69995117188,1796,1805.09997558594,1805.09997558594,588
2021-08-06,1799.80004882812,1800.09997558594,1758.40002441406,1760,1760,859
2021-08-09,1753.5,1753.80004882812,1692.59997558594,1723.40002441406,1723.40002441406,1621
2021-08-10,1728.59997558594,1735.19995117188,1720.09997558594,1728.80004882812,1728.80004882812,1363
2021-08-11,1727.30004882812,1752.19995117188,1727.30004882812,1750.40002441406,1750.40002441406,542
2021-08-12,1749.69995117188,1752.40002441406,1745.5,1749,1749,739
2021-08-13,1758.30004882812,1777.30004882812,1757.40002441406,1775.19995117188,1775.19995117188,436
2021-08-16,1776.90002441406,1787.80004882812,1771.90002441406,1786.90002441406,1786.90002441406,219
2021-08-17,1787.69995117188,1794.19995117188,1780,1785,1785,200
2021-08-18,1787.80004882812,1791.5,1779,1781.59997558594,1781.59997558594,263
2021-08-19,1780,1789.30004882812,1775.5,1780.19995117188,1780.19995117188,245
2021-08-20,1784.09997558594,1787.5,1778.19995117188,1781,1781,235
2021-08-23,1776.80004882812,1804.80004882812,1776.80004882812,1803.19995117188,1803.19995117188,32
2021-08-24,1801,1805.59997558594,1801,1805.59997558594,1805.59997558594,22
2021-08-25,1792,1792.90002441406,1784,1788.19995117188,1788.19995117188,812
2021-08-26,1787.40002441406,1792.19995117188,1781,1792.19995117188,1792.19995117188,61
2021-08-27,1803.40002441406,1816.59997558594,1803.09997558594,1816.59997558594,1816.59997558594,1219
2021-08-30,1818.19995117188,1820.30004882812,1807.80004882812,1809,1809,684
2021-08-31,1815.90002441406,1815.90002441406,1801.09997558594,1815,1815,82
2021-09-01,1813.5,1815.90002441406,1809.5,1813.09997558594,1813.09997558594,114
2021-09-02,1813.19995117188,1813.90002441406,1806.80004882812,1808.69995117188,1808.69995117188,26
2021-09-03,1820.90002441406,1833.90002441406,1818.90002441406,1830.90002441406,1830.90002441406,53
2021-09-07,1825.69995117188,1825.69995117188,1792.69995117188,1795.90002441406,1795.90002441406,48
2021-09-08,1781.69995117188,1790.69995117188,1781.69995117188,1790.69995117188,1790.69995117188,69
2021-09-09,1798.69995117188,1798.69995117188,1787.90002441406,1797.40002441406,1797.40002441406,49
2021-09-10,1789.59997558594,1789.59997558594,1789.59997558594,1789.59997558594,1789.59997558594,0
2021-09-13,1789.80004882812,1796,1784,1792,1792,533
2021-09-14,1791.40002441406,1806.19995117188,1783,1804.69995117188,1804.69995117188,764
2021-09-15,1803.69995117188,1803.69995117188,1792.40002441406,1792.40002441406,1792.40002441406,59
2021-09-16,1792.90002441406,1792.90002441406,1743.90002441406,1754.59997558594,1754.59997558594,1645
2021-09-17,1758.80004882812,1763,1749.40002441406,1749.40002441406,1749.40002441406,581
2021-09-20,1751.80004882812,1761.80004882812,1750.90002441406,1761.80004882812,1761.80004882812,185
2021-09-21,1762.19995117188,1776,1759,1776,1776,106
2021-09-22,1776.69995117188,1784.30004882812,1767,1776.69995117188,1776.69995117188,17
2021-09-23,1766.80004882812,1766.80004882812,1738.19995117188,1747.69995117188,1747.69995117188,31
2021-09-24,1749.69995117188,1749.69995117188,1745,1749.69995117188,1749.69995117188,76
2021-09-27,1751.69995117188,1754.40002441406,1747.5,1750,1750,808
2021-09-28,1739.59997558594,1741.69995117188,1726.80004882812,1735.80004882812,1735.80004882812,15748
2021-09-29,1732.40002441406,1744.09997558594,1721.40002441406,1721.5,1721.5,6634
2021-09-30,1725.5,1760.30004882812,1724.5,1755.30004882812,1755.30004882812,997
2021-10-01,1754.30004882812,1762.59997558594,1748.5,1757,1757,2220
2021-10-04,1764.5,1768.90002441406,1749.5,1766.19995117188,1766.19995117188,417
2021-10-05,1764.30004882812,1764.30004882812,1749,1759.59997558594,1759.59997558594,98
2021-10-06,1759.30004882812,1762.90002441406,1744.69995117188,1760.5,1760.5,56
2021-10-07,1762.40002441406,1762.40002441406,1752.80004882812,1757.90002441406,1757.90002441406,336
2021-10-08,1757,1780,1754.19995117188,1756.30004882812,1756.30004882812,254
2021-10-11,1756.59997558594,1757.80004882812,1752.19995117188,1754.59997558594,1754.59997558594,128
2021-10-12,1751.90002441406,1768,1749.80004882812,1758.30004882812,1758.30004882812,139
2021-10-13,1760.80004882812,1794.5,1760.80004882812,1793.69995117188,1793.69995117188,150
2021-10-14,1792.19995117188,1799.90002441406,1792,1796.69995117188,1796.69995117188,337
2021-10-15,1794.5,1795.40002441406,1766.59997558594,1767.19995117188,1767.19995117188,874
2021-10-18,1761.59997558594,1770.09997558594,1759.5,1764.80004882812,1764.80004882812,266
2021-10-19,1777.59997558594,1785,1767.5,1769.69995117188,1769.69995117188,51
2021-10-20,1774.59997558594,1785.59997558594,1774,1784.09997558594,1784.09997558594,127
2021-10-21,1782,1785.69995117188,1781,1781.19995117188,1781.19995117188,146
2021-10-22,1787.09997558594,1806.90002441406,1784,1795.5,1795.5,532
2021-10-25,1794.30004882812,1809,1794,1806,1806,140
2021-10-26,1808.80004882812,1808.80004882812,1788.59997558594,1792.69995117188,1792.69995117188,359
2021-10-27,1791.5,1798.09997558594,1791.5,1797.90002441406,1797.90002441406,543
2021-10-28,1795.5,1807.30004882812,1795.5,1801.59997558594,1801.59997558594,452
2021-10-29,1793.09997558594,1797,1774.59997558594,1783,1783,583
2021-11-01,1787.5,1795.09997558594,1786.69995117188,1795.09997558594,1795.09997558594,142
2021-11-02,1790.5,1795.5,1787.69995117188,1788.69995117188,1788.69995117188,213
2021-11-03,1768,1768,1761.80004882812,1763.59997558594,1763.59997558594,108
2021-11-04,1776.59997558594,1798.19995117188,1776.19995117188,1793,1793,103
2021-11-05,1794.90002441406,1817.09997558594,1794.90002441406,1816.40002441406,1816.40002441406,239
2021-11-08,1817,1827.40002441406,1816.90002441406,1827.40002441406,1827.40002441406,261
2021-11-09,1826.09997558594,1832.69995117188,1820.69995117188,1830.19995117188,1830.19995117188,170
2021-11-10,1825.80004882812,1865,1824.90002441406,1847.59997558594,1847.59997558594,795
2021-11-11,1853.90002441406,1866.5,1853.90002441406,1863.19995117188,1863.19995117188,292
2021-11-12,1860.80004882812,1867.90002441406,1847.59997558594,1867.90002441406,1867.90002441406,210
2021-11-15,1864.5,1866.90002441406,1864.5,1866.09997558594,1866.09997558594,87
2021-11-16,1853.59997558594,1853.59997558594,1853.59997558594,1853.59997558594,1853.59997558594,1
2021-11-17,1862.59997558594,1869.69995117188,1862.59997558594,1869.69995117188,1869.69995117188,2
2021-11-18,1861,1861,1861,1861,1861,9
2021-11-19,1851.19995117188,1851.19995117188,1851.19995117188,1851.19995117188,1851.19995117188,21
2021-11-22,1841.59997558594,1841.59997558594,1805.69995117188,1806,1806,14
2021-11-23,1795.5,1795.5,1783.5,1783.5,1783.5,264
2021-11-24,1793,1793,1781.40002441406,1784.09997558594,1784.09997558594,188
2021-11-26,1791.09997558594,1791.40002441406,1785.30004882812,1785.30004882812,1785.30004882812,186800
2021-11-29,1791.69995117188,1798.90002441406,1779.09997558594,1782.30004882812,1782.30004882812,26926
2021-11-30,1783.90002441406,1808.09997558594,1768.69995117188,1773.59997558594,1773.59997558594,4903
2021-12-01,1774.80004882812,1790.5,1772.30004882812,1781.59997558594,1781.59997558594,1128
2021-12-02,1780.90002441406,1780.90002441406,1760.59997558594,1760.69995117188,1760.69995117188,1557
2021-12-03,1767.5,1785.09997558594,1766.5,1782,1782,694
2021-12-06,1780.19995117188,1783,1777.19995117188,1777.5,1777.5,381
2021-12-07,1779.5,1786.09997558594,1772.30004882812,1782.59997558594,1782.59997558594,308
2021-12-08,1789.90002441406,1789.90002441406,1779,1783.40002441406,1783.40002441406,1383
2021-12-09,1783.5,1783.5,1771.80004882812,1774.59997558594,1774.59997558594,455
2021-12-10,1773.80004882812,1785.40002441406,1769.09997558594,1782.90002441406,1782.90002441406,545
2021-12-13,1784.40002441406,1787.09997558594,1783.80004882812,1786.30004882812,1786.30004882812,206
2021-12-14,1787,1787,1769,1770.40002441406,1770.40002441406,322
2021-12-15,1767.40002441406,1778.69995117188,1753.90002441406,1762.59997558594,1762.59997558594,283
2021-12-16,1781,1798.09997558594,1781,1796.59997558594,1796.59997558594,21
2021-12-17,1804,1812.90002441406,1803.80004882812,1803.80004882812,1803.80004882812,654
2021-12-20,1796.80004882812,1799.80004882812,1792,1793.69995117188,1793.69995117188,226
2021-12-21,1791.40002441406,1796.5,1787.90002441406,1787.90002441406,1787.90002441406,575
2021-12-22,1786,1805.19995117188,1785.5,1801.59997558594,1801.59997558594,567
2021-12-23,1806,1811.19995117188,1800.80004882812,1811.19995117188,1811.19995117188,193
2021-12-27,1810,1812.09997558594,1807,1808.09997558594,1808.09997558594,150
2021-12-28,1812,1818,1805.5,1810.19995117188,1810.19995117188,146
2021-12-29,1803.19995117188,1805.09997558594,1791.40002441406,1805.09997558594,1805.09997558594,623
2021-12-30,1801.69995117188,1816,1796,1812.69995117188,1812.69995117188,306
2021-12-31,1825.09997558594,1827.80004882812,1821.40002441406,1827.5,1827.5,80
2022-01-03,1830.09997558594,1830.09997558594,1798.80004882812,1799.40002441406,1799.40002441406,116
2022-01-04,1800.5,1815.30004882812,1800,1814,1814,38
2022-01-05,1813.09997558594,1824.59997558594,1813.09997558594,1824.59997558594,1824.59997558594,8
2022-01-06,1787.09997558594,1791.30004882812,1787.09997558594,1788.69995117188,1788.69995117188,30
2022-01-07,1791.80004882812,1797,1784.40002441406,1797,1797,17
2022-01-10,1794.90002441406,1798.69995117188,1790.40002441406,1798.40002441406,1798.40002441406,534
2022-01-11,1803.90002441406,1822.5,1803,1818.59997558594,1818.59997558594,743
2022-01-12,1819,1827.19995117188,1816.90002441406,1827.19995117188,1827.19995117188,1547
2022-01-13,1819.80004882812,1823,1815.40002441406,1821.19995117188,1821.19995117188,40
2022-01-14,1821.5,1822,1816.5,1816.5,1816.5,816
2022-01-18,1816.80004882812,1820.09997558594,1812.30004882812,1812.30004882812,1812.30004882812,900
2022-01-19,1817.40002441406,1843.09997558594,1817.40002441406,1843.09997558594,1843.09997558594,4
2022-01-20,1840.59997558594,1843,1838.19995117188,1842.5,1842.5,20
2022-01-21,1838,1842.40002441406,1828.90002441406,1831.80004882812,1831.80004882812,19
2022-01-24,1837.90002441406,1842.09997558594,1837.90002441406,1841.69995117188,1841.69995117188,8
2022-01-25,1843,1852.69995117188,1842,1852.69995117188,1852.69995117188,11
2022-01-26,1829.90002441406,1829.90002441406,1829.90002441406,1829.90002441406,1829.90002441406,55
2022-01-27,1793.30004882812,1793.30004882812,1793.30004882812,1793.30004882812,1793.30004882812,196036
2022-01-28,1797.5,1798.40002441406,1778.80004882812,1784.90002441406,1784.90002441406,28521
2022-01-31,1788.5,1798.5,1785.09997558594,1795,1795,1735
2022-02-01,1797.19995117188,1806.09997558594,1797.09997558594,1800.30004882812,1800.30004882812,223
2022-02-02,1797.80004882812,1810.09997558594,1795.09997558594,1809.19995117188,1809.19995117188,1690
2022-02-03,1805.80004882812,1808.09997558594,1787.90002441406,1803,1803,466
2022-02-04,1806,1813.69995117188,1792.5,1806.59997558594,1806.59997558594,571
2022-02-07,1812.19995117188,1821.30004882812,1809.09997558594,1820.59997558594,1820.59997558594,601
2022-02-08,1818.90002441406,1827.59997558594,1815,1826.59997558594,1826.59997558594,108
2022-02-09,1825.40002441406,1835.19995117188,1825.30004882812,1835.19995117188,1835.19995117188,683
2022-02-10,1833.30004882812,1842.09997558594,1820.80004882812,1836.19995117188,1836.19995117188,365
2022-02-11,1822,1864.80004882812,1822,1840.80004882812,1840.80004882812,181
2022-02-14,1861.80004882812,1870.59997558594,1854.59997558594,1868,1868,79
