"","date","value"
"697",2016-03-25,77.080002
"698",2016-03-26,77.080002
"699",2016-03-27,77.080002
"700",2016-03-28,76.099998
"701",2016-03-29,76.949997
"702",2016-03-30,76.809998
"703",2016-03-31,76.150002
"704",2016-04-01,75.970001
"705",2016-04-02,75.970001
"706",2016-04-03,75.970001
"707",2016-04-04,76.879997
"708",2016-04-05,77.389999
"709",2016-04-06,77.510002
"710",2016-04-07,77.449997
"711",2016-04-08,75.809998
"712",2016-04-09,75.809998
"713",2016-04-10,75.809998
"714",2016-04-11,73.919998
"715",2016-04-12,74.139999
"716",2016-04-13,77
"717",2016-04-14,74.639999
"718",2016-04-15,73.019997
"719",2016-04-16,73.019997
"720",2016-04-17,73.019997
"721",2016-04-18,79.379997
"722",2016-04-19,76.269997
"723",2016-04-20,76.379997
"724",2016-04-21,76.379997
"725",2016-04-22,76.75
"726",2016-04-23,76.75
"727",2016-04-24,76.75
"728",2016-04-25,76.230003
"729",2016-04-26,75.849998
"730",2016-04-27,76.019997
"731",2016-04-28,74.629997
"732",2016-04-29,73.07
"733",2016-04-30,73.07
"734",2016-05-01,73.07
"735",2016-05-02,74.889999
"736",2016-05-03,75.739998
"737",2016-05-04,74.849998
"738",2016-05-05,74.75
"739",2016-05-06,74.25
"740",2016-05-07,74.25
"741",2016-05-08,74.25
"742",2016-05-09,74.519997
"743",2016-05-10,73.349998
"744",2016-05-11,73.32
"745",2016-05-12,74
"746",2016-05-13,74.309998
"747",2016-05-14,74.309998
"748",2016-05-15,74.309998
"749",2016-05-16,74.620003
"750",2016-05-17,73.660004
"751",2016-05-18,75.209999
"752",2016-05-19,74.970001
"753",2016-05-20,74.519997
"754",2016-05-21,74.519997
"755",2016-05-22,74.519997
"756",2016-05-23,75.489998
"757",2016-05-24,76.599998
"758",2016-05-25,77.43
"759",2016-05-26,77.43
"760",2016-05-27,78.199997
"761",2016-05-28,78.199997
"762",2016-05-29,78.199997
"763",2016-05-30,78.5
"764",2016-05-31,78.150002
"765",2016-06-01,77.769997
"766",2016-06-02,77.809998
"767",2016-06-03,76.379997
"768",2016-06-04,76.379997
"769",2016-06-05,76.379997
"770",2016-06-06,76.019997
"771",2016-06-07,75.150002
"772",2016-06-08,73.75
"773",2016-06-09,74.190002
"774",2016-06-10,74.230003
"775",2016-06-11,74.230003
"776",2016-06-12,74.230003
"777",2016-06-13,74.739998
"778",2016-06-14,74.599998
"779",2016-06-15,74.209999
"780",2016-06-16,74.489998
"781",2016-06-17,73.160004
"782",2016-06-18,73.160004
"783",2016-06-19,73.160004
"784",2016-06-20,73.239998
"785",2016-06-21,73.43
"786",2016-06-22,72.739998
"787",2016-06-23,72.839996
"788",2016-06-24,70.870003
"789",2016-06-25,70.870003
"790",2016-06-26,70.870003
