pe,fim,stock
0.9460716875148877,0.030466481688234407,NYA
0.962667374257569,0.022541205348531164,NYA
0.965396971633145,0.020634474669748146,NYA
0.957843346557783,0.026177234948853576,NYA
0.9643038566790045,0.02497114373432833,NYA
0.9587087412071482,0.0243638480839508,NYA
0.9603689837739016,0.02645781331252755,NYA
0.954566690441267,0.0284587049940525,NYA
0.9506472716398571,0.031208686891993267,NYA
0.9562647715952192,0.02823255855801695,NYA
0.9696410183508343,0.020386596864979775,NYA
0.9615721614137323,0.022911969787041797,NYA
0.9513999306965937,0.02692707939426029,NYA
0.9588284781565538,0.026706891146661624,NYA
0.9666142514986903,0.021334164289879453,NYA
0.9561387561201433,0.027293762757617863,NYA
0.9496535453571219,0.03163670435010189,NYA
0.9663670035690266,0.021238464981982876,NYA
0.954271312658615,0.029074076847171636,NYA
0.9605520394486227,0.029038214911804167,NYA
0.9549756710472763,0.02739353936987172,NYA
0.9661362513467177,0.021026333417030214,NYA
0.9573120804165004,0.026464971400221568,NYA
0.959146578683179,0.02396349580130158,NYA
0.954302513339004,0.028260281118185144,NYA
0.9621424798343726,0.025365077421387064,NYA
0.9646382908952367,0.02065246938567368,NYA
0.9620756460367231,0.022583302297180495,NYA
0.962447326690584,0.024704572169940285,NYA
0.9607948072043777,0.025215417168949456,NYA
0.9556251950705875,0.02896567696406217,NYA
0.961096442045886,0.02482205461850924,NYA
0.95485350398918,0.02718428594960462,NYA
0.959656567589264,0.02556223355516834,NYA
0.9556498718331842,0.028956512511893486,NYA
0.961323698508826,0.022999896324677582,NYA
0.9578850091764517,0.02628129960223184,NYA
0.9585904218846819,0.02623019202522596,NYA
0.9608936489687233,0.02607081440956336,NYA
0.9558420202151565,0.027003177711387202,NYA
0.9549988543923732,0.029202946533684153,NYA
0.9591160527486139,0.025823896032102556,NYA
0.9491179933925037,0.03286029811159284,NYA
0.9545565670100034,0.031195665962530372,NYA
0.9515059979885802,0.030093509806081456,NYA
0.9560111229788776,0.028079342748345504,NYA
0.9581511857485095,0.026016007378061114,NYA
0.9557362727820289,0.026294613092164316,NYA
0.9567664389158499,0.027081575146775706,NYA
0.9595453855909243,0.024726551254669674,NYA
0.9503528490706166,0.03287769747342665,NYA
0.9610626695594343,0.02209478387747693,NYA
0.9632450471607099,0.023713776388036605,NYA
0.9680357057367931,0.02201814274052523,NYA
0.9575967437217074,0.026191242984691766,NYA
0.9633563337116801,0.024322811939342995,NYA
0.9618302694069878,0.02249130629953798,NYA
0.9610776142441939,0.024893019081142675,NYA
0.9527789314839831,0.03091094390466464,NYA
0.9597831405746181,0.0219259892408957,NYA
0.9611118423499596,0.024890966578310865,NYA
0.9643736507595596,0.02235951274266546,NYA
0.959471281933191,0.0273940227223412,Gold
0.9545608231165104,0.02844864618066872,Gold
0.9445550983253463,0.03538683707517925,Gold
0.9464112923533686,0.030998634432874084,Gold
0.9560557130338043,0.019639619272852567,Gold
0.9717390425645716,0.015441696875738431,Gold
0.9479092087589578,0.02970928982493625,Gold
0.9449074538300402,0.03137645258256187,Gold
0.956722234185339,0.026623216259776813,Gold
0.9556633123134032,0.023483628876586754,Gold
0.9542544621209971,0.02713848391338894,Gold
0.9509123443181621,0.03037464872647331,Gold
0.9649895379029806,0.021348522572184225,Gold
0.9604581197583567,0.02639977588594845,Gold
0.9591657715933057,0.023047111375365942,Gold
0.9581368344811977,0.024846836829983315,Gold
0.9646811332430274,0.021045883870380044,Gold
0.9660783787164083,0.021615481302052812,Gold
0.944763180271902,0.028670584916583024,Gold
0.9598674842614785,0.020741866308493936,Gold
0.9493639634000931,0.028637595087026603,Gold
0.9586102952204109,0.02220179093819472,Gold
0.966377248912646,0.019323785208897687,Gold
0.9708714351035489,0.017626942154212462,Gold
0.9248221041012175,0.04744115340090469,Gold
0.9575288228677135,0.02056907194761895,Gold
0.9379231382766527,0.03978485585385189,Gold
0.9756599227634667,0.009498030670883015,Gold
0.9255894798730577,0.04315487649055372,Gold
0.9743597867253662,0.017160634697339874,Gold
0.9612779360482046,0.023038297586046905,Gold
0.9650501543913801,0.018693532881359186,Gold
0.9628620732020563,0.019592819627774132,Gold
0.9608300419600967,0.02593808565390735,Gold
0.9518649352717812,0.030021232630641388,Gold
0.9616565161627758,0.021715925865676167,Gold
0.9458398440244355,0.03598149243156751,Gold
0.9498114587207004,0.027086014863633927,Gold
0.9740124812942994,0.019013451250835596,Gold
0.9421462007743281,0.03841847076330569,Gold
0.9463857964404714,0.035166646189062456,Gold
0.9515857295984141,0.030366326545975375,Gold
0.95237091859597,0.023911631741075304,Gold
0.9379626963411448,0.041618666564741516,Gold
0.958523174409644,0.025854416996046403,Gold
0.941104879173126,0.036474005393941945,Gold
0.9628766356418679,0.02415369390332521,Gold
0.9759697877664286,0.013633348908756391,Gold
0.9578222453680938,0.025176685677491963,Gold
0.9350635529919847,0.041356399548626216,Gold
0.9730243348021521,0.01719294545862711,Gold
0.9332165670190641,0.042373636746191774,Gold
0.9515439181882869,0.029107522778307263,Gold
0.9502724754913107,0.02877493835031076,Gold
0.9627450478015609,0.020301390015243538,Gold
0.9716317009957252,0.019176076488730705,Gold
0.9560934254725588,0.0206304156475456,Gold
0.9608397686884768,0.022513418054246517,Gold
0.9504285858089805,0.03426572080502366,Gold
0.9363996397929346,0.04064576503091875,Gold
0.9387208499822373,0.04057630431627433,Gold
0.952943757986934,0.027389923119313278,Gold
0.9634761388055065,0.021522373075860718,Gold
0.962489630471203,0.02533849803619541,Gold
0.9727800558234965,0.017358189226106012,Gold
0.9320005869167756,0.04191254913584133,Gold
0.9599250059781037,0.027025806930581972,Gold
0.9497401869809008,0.03142797784599129,Gold
0.9570643340442934,0.02421621204858989,Gold
0.9529706027299418,0.024709224453783013,Gold
0.9364950317393121,0.030112159587144874,Gold
0.975809342760399,0.015361831594043533,Gold
0.9649572812415311,0.020512778209326652,Gold
0.9664367594971159,0.01989201298007584,Gold
0.9277129534807763,0.04510615634980883,Gold
0.9694131144213954,0.018562983751871584,Gold
0.9572023739440272,0.02256107964846334,Gold
0.9450753834085749,0.03861706236050684,Gold
0.9565054350084627,0.021712463987408996,Gold
0.9505731744576273,0.029687592063427377,Gold
0.9532312748380818,0.02857856010326819,Gold
0.9480923879672952,0.03568435413942635,Gold
0.9577551102716843,0.021382252523848358,Gold
0.9577023372677919,0.02158444145821009,Gold
0.9623623613675306,0.024195510674872925,Gold
0.9378788547896291,0.03182857463038001,Gold
0.9595182213579152,0.024357525921028973,Gold
0.9570925974271516,0.03504720005466522,Gold
0.9571254684553152,0.0304490968419851,Gold
0.9530379892100604,0.027358789699613424,Gold
0.9342287849845115,0.04167870177743392,Gold
0.9443394227929905,0.03167301807790972,Gold
0.9661543032046749,0.02033493189236352,Gold
0.9473019399301938,0.03202154315775995,Gold
0.9581782678061092,0.023985948584008154,Gold
0.9507903108685313,0.03016940425552963,Gold
0.9575886497671698,0.023951872829924965,Gold
0.9488948129375501,0.02906255736699311,Gold
0.9409529550935659,0.03572570568034529,Gold
0.9673201602047075,0.017177484959298425,Gold
0.9780811906916306,0.013862957528555894,S&P 500
0.9654267102793999,0.02082592353695534,S&P 500
0.9734185501575504,0.017486441149595085,S&P 500
0.9671972633184236,0.020465328602441497,S&P 500
0.9606292893766594,0.025914823203626397,S&P 500
0.965253645383757,0.021522129966290816,S&P 500
0.9694004164368408,0.02142432386915956,S&P 500
0.9714924689674787,0.017719189660218498,S&P 500
0.9666359891870863,0.02152637010167848,S&P 500
0.9704935763634609,0.018696635687554804,S&P 500
0.96122515898309,0.02249101714938686,S&P 500
0.9688753963251489,0.019211962840373558,S&P 500
0.962350022092876,0.021352693992467236,S&P 500
0.9588925729176005,0.02708288973487948,S&P 500
0.9674317957801802,0.020752097122241617,S&P 500
0.9713871834594567,0.01701123767925792,S&P 500
0.962213451726749,0.022885371528099427,S&P 500
0.9601587820734243,0.025773809637115324,S&P 500
0.9657900614891437,0.023782011774703946,S&P 500
0.9692487383622423,0.019532907115979586,S&P 500
0.9518963486423757,0.030046908044535803,S&P 500
0.9679419770184238,0.017596076363912357,S&P 500
0.9710244089526953,0.017620812503834564,S&P 500
0.9639593596597007,0.02243845407961549,S&P 500
0.9545739454783704,0.02701787087905392,S&P 500
0.9727508540572228,0.017935278899197778,S&P 500
0.964773141796055,0.022182884396725985,S&P 500
0.9638931969101211,0.018953626938710506,S&P 500
0.9630609924375495,0.022824910723181137,S&P 500
0.9683290103639156,0.020123255098630343,S&P 500
0.9708290364730904,0.018320860263337273,S&P 500
0.9683440016760553,0.021016796761573135,S&P 500
0.965281266957994,0.02357092501721517,S&P 500
0.9608381721589795,0.023528754015665225,S&P 500
0.9681336312680507,0.018831858292508122,S&P 500
0.9660037673406316,0.02001333026505367,S&P 500
0.965315232657947,0.02349739697668602,S&P 500
0.9587158622755858,0.02615979169827573,S&P 500
0.9508927848681605,0.029274293977728256,S&P 500
0.9758853283082537,0.015381644859216174,S&P 500
0.9631292526832264,0.021866475917100694,S&P 500
0.9626247717917997,0.023559453878705023,S&P 500
0.9712374647911196,0.01826188996176914,S&P 500
0.9662720715127955,0.018160991021778126,S&P 500
0.9707329514291322,0.018717320844886393,S&P 500
0.9579056312825589,0.026330128928138713,S&P 500
0.9723002518532494,0.01906544645734605,S&P 500
0.9716800538726615,0.017675125656059762,S&P 500
0.9562934244907978,0.027511131514642004,S&P 500
0.9614755554415515,0.02392990089623572,S&P 500
0.963984089246981,0.022058712208468396,S&P 500
0.973772296238599,0.016018669245226973,S&P 500
0.9620835581201156,0.02465718315938684,S&P 500
0.9640500401048117,0.023482139229634925,S&P 500
0.9620713789736913,0.020523213410683548,S&P 500
0.9706514140815291,0.019825591912128748,S&P 500
0.9608100382568687,0.023552202324845346,S&P 500
0.9627743042489003,0.02122109469744695,S&P 500
0.9599532729563169,0.024014384324553037,S&P 500
0.9623612140901866,0.021786625475286016,S&P 500
0.9639537957259822,0.02511463329914052,S&P 500
0.9551385915545261,0.024510381387142427,S&P 500
0.9712156314970297,0.01775675216138599,S&P 500
0.9620665593463705,0.023191856453440608,S&P 500
0.9690011316316895,0.019692368072566562,S&P 500
0.9569587334511602,0.02752414006779615,S&P 500
0.9717954171492583,0.018214247590866605,S&P 500
0.9639159157591773,0.02456385910333049,S&P 500
0.9642625557417406,0.02258175250451382,S&P 500
0.9642693942019861,0.022679041267964342,S&P 500
0.9642148405638368,0.022472341757322774,S&P 500
0.9422694143485716,0.03190573977703562,S&P 500
0.9595144615910063,0.023421204463546553,S&P 500
0.9774352947864378,0.015096873554757705,S&P 500
0.9725768728901196,0.017488170373173306,S&P 500
0.9585998410486056,0.025068673207053433,S&P 500
0.9587598285505909,0.024601356705987034,S&P 500
0.9704059838957205,0.019743661257786975,S&P 500
0.9591059676514069,0.0287840504295112,S&P 500
0.9649227481120282,0.023397868332318574,S&P 500
0.9637185477728534,0.02292140023655896,S&P 500
0.9656563037897234,0.02127000446558261,S&P 500
0.9616520088426567,0.024715473762869433,S&P 500
0.963419103618641,0.02613247772156525,S&P 500
0.9686506767651287,0.020824476148158133,S&P 500
0.9629324968970563,0.024467989699344266,S&P 500
0.9573858929968627,0.02613118396823587,S&P 500
0.9589134416035463,0.023730640487297987,S&P 500
0.9554878902620749,0.026777989723359638,S&P 500
0.9582723786750904,0.02823426939258676,S&P 500
0.9645210111071107,0.021873998244045085,S&P 500
0.9643024371688868,0.02032023471880426,S&P 500
0.9696669111599999,0.02054167631175872,S&P 500
0.9656120630011579,0.020980157707777523,S&P 500
0.9779362970553146,0.01347137536597936,S&P 500
0.969122627497732,0.020718808119362754,S&P 500
0.9574178345430093,0.02570576870683335,S&P 500
0.9819585839062982,0.011872777195524297,S&P 500
0.9671844662423137,0.019403982851274957,S&P 500
0.9549927376297794,0.026005143815200086,S&P 500
